,index,video_id,video_path,duration,begin_frame,end_frame,captions,subject,predicate,object
4359,2269,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,8.28,118.41,There's a man in a white shirt standing in an open field doing a tutorial for Expert Village on how to play lacrosse.,man,play,lacrosse
4360,2269,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,8.28,118.41,There's a man in a white shirt standing in an open field doing a tutorial for Expert Village on how to play lacrosse.,man,do,tutorial
4361,2269,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,8.28,118.41,There's a man in a white shirt standing in an open field doing a tutorial for Expert Village on how to play lacrosse.,man,on,village
4362,2270,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,19.54,108.36, He is holding a lacrosse stick in his hands as he explains the techniques of the game.,stick,in,hands
4363,2270,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,19.54,108.36, He is holding a lacrosse stick in his hands as he explains the techniques of the game.,stick,is,lacrosse
4364,2271,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,19.54,108.36, He is holding a lacrosse stick in his hands as he explains the techniques of the game.,techniques,is,of
4365,2271,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,19.54,108.36, He is holding a lacrosse stick in his hands as he explains the techniques of the game.,game,have,techniques
4366,2272,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,42.04,100.06, He makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.,hand,hold,stick
4367,2272,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,42.04,100.06, He makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.,hand,is,left
4368,2272,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,42.04,100.06, He makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.,hand,make,gestures
4369,2272,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,42.04,100.06, He makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.,gestures,is,correct
4370,2272,v_gV6W0rAHyZg,https://www.youtube.com/watch?v=gV6W0rAHyZg,118.41,42.04,100.06, He makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.,gestures,demonstrate,technique
4371,2273,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,0,10.25,A large group of people are at a carnival playing in their own bumper cars and a few of them bump into one another and come to a stop.,people,play in,bumper cars
4372,2273,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,0,10.25,A large group of people are at a carnival playing in their own bumper cars and a few of them bump into one another and come to a stop.,people,at,carnival
4373,2274,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,0,10.25,A large group of people are at a carnival playing in their own bumper cars and a few of them bump into one another and come to a stop.,people,stop at,stop
4374,2275,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,10.25,13.46,They laugh and begin to pull their bumper cars away from one another.,cars,is,bumper
4375,2275,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,10.25,13.46,They laugh and begin to pull their bumper cars away from one another.,cars,pull away from,cars
4376,2275,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,10.25,13.46,They laugh and begin to pull their bumper cars away from one another.,cars,is,2
4377,2275,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,10.25,13.46,They laugh and begin to pull their bumper cars away from one another.,cars,is,3
4378,2276,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,13.46,60.88, The people start driving around again where they all continue to either bump into one another or just drive around.,people,drive around,people
4379,2278,v_bX8QXK9mjKA,https://www.youtube.com/watch?v=bX8QXK9mjKA,64.08,60.88,64.08, Eventually all the bumper cars come to a complete stop and the ride is over.,cars,come to,stop
4380,2280,v_BFICeyu5oMM,https://www.youtube.com/watch?v=BFICeyu5oMM,103.19,0,45.4,Ingredients are sitting on a wooden block.,ingredients,sit on,block
4381,2280,v_BFICeyu5oMM,https://www.youtube.com/watch?v=BFICeyu5oMM,103.19,0,45.4,Ingredients are sitting on a wooden block.,block,is,wooden
4382,2281,v_BFICeyu5oMM,https://www.youtube.com/watch?v=BFICeyu5oMM,103.19,19.61,95.97, A person starts mixing the ingredients together.,person,start,mix
4383,2282,v_BFICeyu5oMM,https://www.youtube.com/watch?v=BFICeyu5oMM,103.19,102.16,103.19, Words come onto the screen at the end.,words,come onto,screen
4384,2283,v_rF1n8L571vM,https://www.youtube.com/watch?v=rF1n8L571vM,166.55,0,6.65,A logo with engine pistons is seen and a disclaimer is shown.,pistons,is,engine
4385,2283,v_rF1n8L571vM,https://www.youtube.com/watch?v=rF1n8L571vM,166.55,0,6.65,A logo with engine pistons is seen and a disclaimer is shown.,logo,with,pistons
4386,2285,v_rF1n8L571vM,https://www.youtube.com/watch?v=rF1n8L571vM,166.55,7.5,157.39, Two women in gym exercise pants ride on stationary bikes in a gym together.,women,in,gym
4387,2285,v_rF1n8L571vM,https://www.youtube.com/watch?v=rF1n8L571vM,166.55,7.5,157.39, Two women in gym exercise pants ride on stationary bikes in a gym together.,women,wear,exercise pants
4388,2285,v_rF1n8L571vM,https://www.youtube.com/watch?v=rF1n8L571vM,166.55,7.5,157.39, Two women in gym exercise pants ride on stationary bikes in a gym together.,women,ride on,stationary bikes
4389,2287,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,1.46,51.52,A woman is seen speaking to the camera and leads into the news interviewing a man.,woman,lead into,news
4390,2287,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,1.46,51.52,A woman is seen speaking to the camera and leads into the news interviewing a man.,woman,lead into,interview
4391,2287,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,1.46,51.52,A woman is seen speaking to the camera and leads into the news interviewing a man.,man,in,interview
4392,2288,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,44.22,94.76, Several shots are then shown of two bulls fighting other while others watch and speak to the camera.,bulls,is,2
4393,2288,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,44.22,94.76, Several shots are then shown of two bulls fighting other while others watch and speak to the camera.,bulls,fight,bulls
4394,2289,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,44.22,94.76, Several shots are then shown of two bulls fighting other while others watch and speak to the camera.,bulls,watch,camera
4395,2289,v_i9g2MGNUVQI,https://www.youtube.com/watch?v=i9g2MGNUVQI,97.19,44.22,94.76, Several shots are then shown of two bulls fighting other while others watch and speak to the camera.,bulls,speak to,camera
4396,2290,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,0,27.09,A young child is seen riding a skateboard down a road following a group of older boys.,child,ride,skateboard
4397,2290,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,0,27.09,A young child is seen riding a skateboard down a road following a group of older boys.,child,down,road
4398,2291,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,0,27.09,A young child is seen riding a skateboard down a road following a group of older boys.,boys,is,older
4399,2291,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,0,27.09,A young child is seen riding a skateboard down a road following a group of older boys.,boys,follow,him
4400,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,around
4401,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,shown
4402,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,4
4403,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,5
4404,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,7
4405,2292,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,27.75,69.37, Several shots of him riding around are shown as well as him failing and riding more.,shots,is,8
4406,2294,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,70.69,132.13, He fist bumps the camera man and more shots are shown of him riding around.,camera man,is,man
4407,2294,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,70.69,132.13, He fist bumps the camera man and more shots are shown of him riding around.,camera man,is,fist
4408,2294,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,70.69,132.13, He fist bumps the camera man and more shots are shown of him riding around.,fist,is,bump
4409,2294,v_Uofnmkfohkc,https://www.youtube.com/watch?v=Uofnmkfohkc,132.13,70.69,132.13, He fist bumps the camera man and more shots are shown of him riding around.,man,is,fist
4410,2296,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,0.49,45.93,A girl is sitting at the bottom of the stairs while trying to put her shoes on.,girl,sit at bottom of,stairs
4411,2297,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,0.49,45.93,A girl is sitting at the bottom of the stairs while trying to put her shoes on.,girl,try to,put on
4412,2297,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,0.49,45.93,A girl is sitting at the bottom of the stairs while trying to put her shoes on.,girl,have,shoes
4413,2298,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,6.42,33.34," She looks off in the distance in a disgusted manor, at the same time appearing quite distracted.",manor,is,disgusted
4414,2298,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,6.42,33.34," She looks off in the distance in a disgusted manor, at the same time appearing quite distracted.",woman,look in,manor
4415,2298,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,6.42,33.34," She looks off in the distance in a disgusted manor, at the same time appearing quite distracted.",woman,is,off
4416,2299,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,6.42,33.34," She looks off in the distance in a disgusted manor, at the same time appearing quite distracted.",woman,appear,distracted
4417,2300,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,shoe laces,is,tied
4418,2300,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,woman,finish by,tie
4419,2301,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,person,film,person
4420,2301,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,person,is,filming
4421,2301,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,person,is,laughing
4422,2301,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,person,is,film
4423,2301,v_F2Igw6lvqwk,https://www.youtube.com/watch?v=F2Igw6lvqwk,49.38,40.99,49.38, She finishes by tying up her shoe laces and laughing to herself and the person filming her.,person,is,herself
4424,2302,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,8.51,17.01,A woman dressed in gym clothes is doing a tutorial on spinning in a gym.,woman,in,gym
4425,2303,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,8.51,17.01,A woman dressed in gym clothes is doing a tutorial on spinning in a gym.,woman,wear,gym clothes
4426,2304,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,17.01,27.11, She is demonstrating the dumbbells that she will be using.,dumbbells,is,2
4427,2304,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,17.01,27.11, She is demonstrating the dumbbells that she will be using.,woman,use,dumbbells
4428,2305,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,exercise bike,demonstrate,woman
4429,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,4
4430,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,5
4431,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,6
4432,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,7
4433,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,8
4434,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,9
4435,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,10
4436,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,11
4437,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,12
4438,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,13
4439,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,14
4440,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,15
4441,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,16
4442,2306,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,27.11,44.11, She then demonstrates the exercise bike and continues to bike along with some other women at the gym.,women,is,17
4443,2307,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,44.11,91.97, She explains how to do some rigorous exercise on the bike.,exercise,on,bike
4444,2307,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,44.11,91.97, She explains how to do some rigorous exercise on the bike.,exercise,is,rigorous
4445,2308,v_BhxKjirVF4Y,https://www.youtube.com/watch?v=BhxKjirVF4Y,106.33,91.97,106.31, there are several other women who are also biking on the exercise bike with her.,women,is,biking
